"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USR0000IMOD","MOODY IDAHO, ID US","2013-04-26",,,"47","59","34"
"USR0000IMOD","MOODY IDAHO, ID US","2013-04-27",,,"50","61","37"
"USR0000IMOD","MOODY IDAHO, ID US","2013-04-28",,,"47","53","39"
"USR0000IMOD","MOODY IDAHO, ID US","2013-04-29",,,"42","48","33"
"USR0000IMOD","MOODY IDAHO, ID US","2013-04-30",,,"31","41","25"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-01",,,"31","39","20"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-02",,,"38","51","24"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-03",,,"45","58","35"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-04",,,"44","53","35"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-05",,,"46","60","37"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-06",,,"49","63","38"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-07",,,"46","60","40"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-08",,,"50","66","37"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-09",,,"50","65","40"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-10",,,"56","70","40"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-11",,,"58","72","46"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-12",,,"62","75","48"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-13",,,"65","77","53"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-14",,,"59","67","50"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-15",,,"59","71","49"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-16",,,"51","62","42"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-17",,,"42","45","39"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-18",,,"40","45","37"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-19",,,"39","45","35"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-20",,,"44","54","37"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-21",,,"51","62","38"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-22",,,"47","56","34"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-23",,,"42","56","31"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-24",,,"47","59","34"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-25",,,"52","60","42"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-26",,,"52","61","44"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-27",,,"46","54","37"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-28",,,"42","49","39"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-29",,,"43","50","38"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-30",,,"42","52","36"
"USR0000IMOD","MOODY IDAHO, ID US","2013-05-31",,,"44","56","35"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-01",,,"51","65","37"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-02",,,"58","71","42"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-03",,,"48","59","36"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-04",,,"51","63","42"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-05",,,"56","69","42"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-06",,,"60","73","49"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-07",,,"64","75","53"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-08",,,"62","72","52"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-09",,,"66","78","52"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-10",,,"71","81","63"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-11",,,"63","71","55"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-12",,,"57","63","51"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-13",,,"54","65","41"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-14",,,"45","56","36"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-15",,,"55","70","39"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-16",,,"63","79","50"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-17",,,"65","78","54"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-18",,,"68","80","58"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-19",,,"51","65","38"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-20",,,"45","58","32"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-21",,,"49","59","42"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-22",,,"49","59","41"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-23",,,"58","71","40"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-24",,,"59","71","47"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-25",,,"53","62","46"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-26",,,"61","72","50"
"USR0000IMOD","MOODY IDAHO, ID US","2013-06-27",,,"70","83","57"
